시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
유치원,영도중앙유치원,부산광역시 영도구 하나길 760,부산광역시 영도구 봉래동5가 155-13,35.0928143,129.0505907,부산광역시 영도구청,영도경찰서,Y,1,12,2023-10-15
유치원,영일유치원,부산광역시 영도구 꿈나무길 41,부산광역시 영도구 신선동1가 100,35.0901479,129.0462301,부산광역시 영도구청,영도경찰서,Y,1,6~10,2023-10-15
유치원,자비유치원,부산광역시 영도구 일산봉로 49,부산광역시 영도구 청학동 84-1,35.0863987,129.0645618,부산광역시 영도구청,영도경찰서,Y,1,8,2023-10-15
유치원,조아라유치원,부산광역시 영도구 와치로 235,부산광역시 영도구 동삼동 510-3,35.07587367,129.0674351,부산광역시 영도구청,영도경찰서,Y,1,7.5~9,2023-10-15
유치원,초롱유치원,부산광역시 영도구 절영로 494,부산광역시 영도구 동삼동 654-1,35.0713408,129.070142,부산광역시 영도구청,영도경찰서,Y,1,11,2023-10-15
유치원,태종대병설유치원,부산광역시 영도구 태종로802번길 38,부산광역시 영도구 동삼동 962,35.06585062,129.0791469,부산광역시 영도구청,영도경찰서,Y,5,5~20,2023-10-15
유치원,한성유치원,부산광역시 영도구 함지로 43,부산광역시 영도구 동삼동 1124-8,35.0718448,129.0629512,부산광역시 영도구청,영도경찰서,Y,1,11,2023-10-15
유치원,한마음유치원,부산광역시 영도구 함지로79번길 23-26,부산광역시 영도구 동삼동 522-1,35.07402808,129.0629907,부산광역시 영도구청,영도경찰서,N,0,9.5~13,2023-10-15
초등학교,남항초등학교,부산광역시 영도구 남항새싹길 55,부산광역시 영도구 영선동4가 247,35.08366836,129.0431184,부산광역시 영도구청,영도경찰서,Y,3,10,2023-10-15
초등학교,대교초등학교,부산광역시 영도구 봉래나루로246번길 19,부산광역시 영도구 봉래동4가 18,35.09469394,129.0457531,부산광역시 영도구청,영도경찰서,Y,2,7~28,2023-10-15
초등학교,대평초등학교,부산광역시 영도구 절영로 82,부산광역시 영도구 남항동2가 65-9,35.08753561,129.0388823,부산광역시 영도구청,영도경찰서,Y,4,8~15,2023-10-15
초등학교,동삼초등학교,부산광역시 영도구 태종로 610,부산광역시 영도구 동삼동 258,35.0798259,129.0734678,부산광역시 영도구청,영도경찰서,Y,4,6~12,2023-10-15
초등학교,봉삼초등학교,부산광역시 영도구 함지로79번길 39,부산광역시 영도구 동삼동 510-8,35.07479599,129.0636195,부산광역시 영도구청,영도경찰서,Y,2,9,2023-10-15
초등학교,봉학초등학교,부산광역시 영도구 태종로 242,부산광역시 영도구 청학동 389-53,35.09553575,129.0550151,부산광역시 영도구청,영도경찰서,Y,2,9.8~13.1,2023-10-15
초등학교,상리초등학교,부산광역시 영도구 상리로 38,부산광역시 영도구 동삼동 1123-11,35.08394705,129.0670776,부산광역시 영도구청,영도경찰서,Y,1,15,2023-10-15
초등학교,신선초등학교,부산광역시 영도구 산정길 17,부산광역시 영도구 신선동3가 76-6,35.08361799,129.0475357,부산광역시 영도구청,영도경찰서,Y,4,8~11,2023-10-15
초등학교,영도초등학교,부산광역시 영도구 꿈나무길 41,부산광역시 영도구 신선동1가 100,35.09012623,129.0462135,부산광역시 영도구청,영도경찰서,Y,1,6~10,2023-10-15
초등학교,절영초등학교,부산광역시 영도구 함지로 37,부산광역시 영도구 동삼동 1124-5,35.07286285,129.0630068,부산광역시 영도구청,영도경찰서,Y,1,11,2023-10-15
초등학교,중리초등학교,부산광역시 영도구 와치로 286,부산광역시 영도구 동삼동 454-34,35.07420086,129.0701947,부산광역시 영도구청,영도경찰서,Y,1,7~11,2023-10-15
초등학교,청동초등학교,부산광역시 영도구 태종로422번길 51,부산광역시 영도구 청학동 71-1,35.08812016,129.0673539,부산광역시 영도구청,영도경찰서,Y,5,5~12.5,2023-10-15
초등학교,청학초등학교,부산광역시 영도구 청학로 49,부산광역시 영도구 청학동 412-3,35.09320301,129.0595046,부산광역시 영도구청,영도경찰서,Y,3,6~10,2023-10-15
초등학교,태종대초등학교,부산광역시 영도구 태종로802번길 38,부산광역시 영도구 동삼동 962,35.06585062,129.0791469,부산광역시 영도구청,영도경찰서,Y,5,5~20,2023-10-15
어린이집,가락어린이집,부산광역시 강서구 식만로 95 (식만동) 가락어린이집,부산광역시 강서구 식만동 791-1,35.20399906,128.9043819,부산광역시 강서구청,부산강서경찰서,N,,8,2023-03-22
초등학교,가락초등학교,부산광역시 강서구 호계로 41 (죽림동) 가락초등학교,부산광역시 강서구 죽림동 623-2,35.19634003,128.8952655,부산광역시 강서구청,부산강서경찰서,N,,12,2023-03-22
유치원,가락초등학교병설유치원,부산광역시 강서구 호계로 41 (죽림동) 가락초등학교병설유치원,부산광역시 강서구 죽림동 623-2,35.19634003,128.8952655,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
어린이집,강변어린이집,부산광역시 강서구 공항로361번길 26 (대저2동) 강변어린이집,부산광역시 강서구 대저2동 5199-2,35.140703,128.9473100056,부산광역시 강서구청,부산강서경찰서,N,,4,2023-03-22
어린이집,강서어린이집,부산광역시 강서구 대저로63번길 31 (대저1동) 강서어린이집,부산광역시 강서구 대저1동 1549-1,35.21676068,128.9593383,부산광역시 강서구청,부산강서경찰서,N,,6,2023-03-22
어린이집,글로벌새싹어린이집,부산광역시 강서구 명지오션시티9로 19 (명지동) 글로벌새싹어린이집,부산광역시 강서구 명지동 3230-8,35.08866879,128.8989356,부산광역시 강서구청,부산강서경찰서,Y,1,12,2023-03-22
유치원,기린유치원,부산광역시 강서구 과학산단로334번다길 59 (지사동) 기린유치원,부산광역시 강서구 지사동 1189-8,35.14979832,128.8355835,부산광역시 강서구청,부산강서경찰서,N,,8,2023-03-22
어린이집,꿈바위어린이집,부산광역시 강서구 범방3로46번길 3 (범방동) 꿈바위어린이집,부산광역시 강서구 범방동 1901-1,35.14755365,128.8804493,부산광역시 강서구청,부산강서경찰서,N,,12,2023-03-22
유치원,남명유치원,부산광역시 강서구 명지오션시티11로 132 (명지동) 남명유치원,부산광역시 강서구 명지동 3243-2,35.08408661,128.9105908,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,남명초등학교,부산광역시 강서구 명지오션시티11로 132 (명지동) 남명초등학교,부산광역시 강서구 명지동 3243-2,35.08403561,128.9105908,부산광역시 강서구청,부산강서경찰서,Y,2,16,2023-03-22
초등학교,녹명초등학교,부산광역시 강서구 낙동남로 617 (녹산동) 녹명초등학교,부산광역시 강서구 녹산동 228-3,35.11489404,128.8863922,부산광역시 강서구청,부산강서경찰서,Y,2,24,2023-03-22
어린이집,녹산산단바른어린이집,부산광역시 강서구 녹산산단335로 11 (송정동) 녹산산단바른어린이집,부산광역시 강서구 송정동 1627-4,35.09010981,128.8539339,부산광역시 강서구청,부산강서경찰서,N,,8,2023-03-22
유치원,녹산유치원,부산광역시 강서구 과학산단2로20번길 55 (지사동) 녹산유치원,부산광역시 강서구 지사동 1184-2,35.15147548,128.8371219,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,녹산초등학교,부산광역시 강서구 과학산단2로20번길 55 (지사동) 녹산초등학교,부산광역시 강서구 지사동 1184-2,35.15147548,128.8371219,부산광역시 강서구청,부산강서경찰서,Y,2,20,2023-03-22
어린이집,대사라온어린이집,부산광역시 강서구 제도로 1166-11 (강동동) 대사라온어린이집,부산광역시 강서구 강동동 136-17,35.21397539,128.9348277,부산광역시 강서구청,부산강서경찰서,N,,9,2023-03-22
초등학교,대사초등학교,부산광역시 강서구 낙동북로73번길 29 (강동동) 대사초등학교,부산광역시 강서구 강동동 101-64,35.22041811,128.9385487,부산광역시 강서구청,부산강서경찰서,Y,3,4~8,2023-03-22
초등학교,대상초등학교,부산광역시 강서구 대저로 249 (대저1동) 대상초등학교,부산광역시 강서구 대저1동 2355-1,35.21418396,128.9802525,부산광역시 강서구청,부산강서경찰서,Y,1,12,2023-03-22
유치원,대저유치원,부산광역시 강서구 공항로767번나길 1 (대저2동) 대저유치원,부산광역시 강서구 대저2동 2515-14,35.17513227,128.9578468,부산광역시 강서구청,부산강서경찰서,N,,4,2023-03-22
초등학교,대저초등학교,부산광역시 강서구 대저로29번길 27 (대저1동) 대저초등학교,부산광역시 강서구 대저1동 1605,35.21610222,128.9553077,부산광역시 강서구청,부산강서경찰서,N,,10,2023-03-22
초등학교,덕두초등학교,부산광역시 강서구 공항로791번길 68 (대저2동) 덕두초등학교,부산광역시 강서구 대저2동 2489-1,35.17564815,128.9558698,부산광역시 강서구청,부산강서경찰서,Y,1,10,2023-03-22
유치원,라임유치원,부산광역시 강서구 영강길91번길 7 (명지동) 라임유치원,부산광역시 강서구 명지동 1401-1,35.10849495,128.9254002,부산광역시 강서구청,부산강서경찰서,N,,8,2023-03-22
유치원,명원유치원,부산광역시 강서구 명지국제6로 147 (명지동) 명원유치원,부산광역시 강서구 명지동 3405,35.09412838,128.9149102,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,명원초등학교,부산광역시 강서구 명지국제6로 147 (명지동) 명원초등학교,부산광역시 강서구 명지동 3405,35.09412838,128.9149102,부산광역시 강서구청,부산강서경찰서,Y,24,8~12,2023-03-22
유치원,명일유치원(단설),부산광역시 강서구 명지국제5로 170-5 (명지동) 명일유치원(단설),부산광역시 강서구 명지동 3477-2,35.10951726,128.922704,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,명일초등학교,부산광역시 강서구 명지국제5로 170-5 (명지동) 명일초등학교,부산광역시 강서구 명지동 3477-2,35.10951726,128.922704,부산광역시 강서구청,부산강서경찰서,Y,4,8,2023-03-22
유치원,명지국제유치원,부산광역시 강서구 명지국제7로 186 (명지동) 명지국제유치원,부산광역시 강서구 명지동 3428-2,35.09512861,128.9216749,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
유치원,명지배화유치원,부산광역시 강서구 영강길 165 (명지동) 명지배화유치원,부산광역시 강서구 명지동 308,35.11183594,128.9237437,부산광역시 강서구청,부산강서경찰서,N,,12,2023-03-22
유치원,명지센텀유치원,부산광역시 강서구 명지오션시티9로 53 (명지동) 명지센텀유치원,부산광역시 강서구 명지동 3229-13,35.08864415,128.9026565,부산광역시 강서구청,부산강서경찰서,N,,12,2023-03-22
유치원,명지유치원(단설),부산광역시 강서구 명지국제6로 296 (명지동) 명지유치원,부산광역시 강서구 명지동 3385,35.10226077,128.9241172,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
유치원,명지자연유치원,부산광역시 강서구 신호산단1로140번길 16-3 (신호동) 명지자연유치원,부산광역시 강서구 신호동 263-2,35.08047817,128.8788394,부산광역시 강서구청,부산강서경찰서,N,,8,2023-03-22
초등학교,명지초등학교,부산광역시 강서구 명지국제6로 296 (명지동) 명지초등학교,부산광역시 강서구 명지동 3385,35.10226077,128.9241172,부산광역시 강서구청,부산강서경찰서,Y,4,25,2023-03-22
초등학교,명호초등학교,부산광역시 강서구 명지오션시티2로 41 (명지동) 명호초등학교,부산광역시 강서구 명지동 3232-6,35.08522707,128.9004096,부산광역시 강서구청,부산강서경찰서,Y,2,16,2023-03-22
유치원,명호초등학교병설유치원,부산광역시 강서구 명지오션시티2로 41 (명지동) 명호초등학교병설유치원,부산광역시 강서구 명지동 3232-6,35.08522707,128.9004096,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
어린이집,무궁화어린이집,부산광역시 강서구 명지국제7로 190 (명지동) 무궁화어린이집,부산광역시 강서구 명지동 3428-3,35.09510234,128.9219677,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,배영초등학교,부산광역시 강서구 공항로339번길 260 (대저2동) 배영초등학교,부산광역시 강서구 대저2동 4552,35.15020326,128.9453675,부산광역시 강서구청,부산강서경찰서,N,,4~6,2023-03-22
유치원,보광유치원,부산광역시 강서구 공항진입로 28 (대저2동) 보광유치원,부산광역시 강서구 대저2동 1845-1,35.18181108,128.9561575,부산광역시 강서구청,부산강서경찰서,N,,35,2023-03-22
특수학교,부산한솔학교,부산광역시 강서구 명지오션시티2로 86 (명지동) 부산한솔학교,부산광역시 강서구 명지동 3235-2,35.0813777,128.8986257,부산광역시 강서구청,부산강서경찰서,Y,1,16,2023-03-22
특수학교,부산혜원학교,부산광역시 강서구 공항로 1319 (대저1동) 부산혜원학교,부산광역시 강서구 대저1동 395-25,35.21534404,128.9886148,부산광역시 강서구청,부산강서경찰서,N,,16,2023-03-22
유치원,송정유치원,부산광역시 강서구 신호산단4로 10 (신호동) 송정유치원,부산광역시 강서구 신호동 300-2,35.08533995,128.8735974,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,송정초등학교,부산광역시 강서구 신호산단4로 10 (신호동) 송정초등학교,부산광역시 강서구 신호동 300-2,35.08536457,128.8735012,부산광역시 강서구청,부산강서경찰서,Y,6,16,2023-03-22
유치원,신명유치원,부산광역시 강서구 명지국제7로 178 (명지동) 신명유치원,부산광역시 강서구 명지동 3427,35.09523277,128.9207155,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,신명초등학교,부산광역시 강서구 명지국제7로 178 (명지동) 신명초등학교,부산광역시 강서구 명지동 3427,35.09523277,128.9207155,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,신호초등학교,부산광역시 강서구 신호산단2로75번길 12 (신호동) 신호초등학교,부산광역시 강서구 신호동 254,35.08196953,128.8785862,부산광역시 강서구청,부산강서경찰서,N,,16,2023-03-22
유치원,신호초등학교병설유치원,부산광역시 강서구 신호산단2로75번길 12 (신호동) 신호초등학교 병설유치원,부산광역시 강서구 신호동 254,35.08196953,128.8785862,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
어린이집,에코파랑새어린이집,부산광역시 강서구 범방3로46번길 11 (범방동) 에코파랑새 어린이집,부산광역시 강서구 범방동 1901-5,35.147375,128.881323,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
유치원,오션유치원,부산광역시 강서구 명지오션시티6로 72 (명지동) 오션유치원,부산광역시 강서구 명지동 3241-3,35.08029669,128.9070666,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
초등학교,오션초등학교,부산광역시 강서구 명지오션시티6로 72 (명지동) 오션초등학교,부산광역시 강서구 명지동 3241-3,35.08029669,128.9070666,부산광역시 강서구청,부산강서경찰서,Y,2,8,2023-03-22
어린이집,제일어린이집,부산광역시 강서구 송정길43번길 16 (송정동) 제일어린이집,부산광역시 강서구 송정동 1191-27,35.10041581,128.8419611,부산광역시 강서구청,부산강서경찰서,N,,16,2023-03-22
초등학교,천가초등학교,부산광역시 강서구 동선길 135 (성북동) 천가초등학교,부산광역시 강서구 성북동 344,35.05234602,128.8312677,부산광역시 강서구청,부산강서경찰서,N,,4~6,2023-03-22
유치원,천가초등학교병설유치원,부산광역시 강서구 동선길 135 (성북동) 천가초등학교병설유치원,부산광역시 강서구 성북동 344,35.05234602,128.8312677,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
어린이집,파랑새어린이집,부산광역시 강서구 낙동남로 458-2 (녹산동) 파랑새어린이집,부산광역시 강서구 녹산동 846,35.11210702,128.8701154,부산광역시 강서구청,부산강서경찰서,Y,2,30,2023-03-22
어린이집,현대어린이집,부산광역시 강서구 호계로145번길 8 (죽동동) 현대어린이집,부산광역시 강서구 죽동동 342-3,35.20464197,128.8911841,부산광역시 강서구청,부산강서경찰서,Y,2,16,2023-03-22
유치원,현대유치원,부산광역시 강서구 호계로145번길 8 (죽동동) 현대유치원,부산광역시 강서구 죽동동 342-3,35.20464197,128.8911841,부산광역시 강서구청,부산강서경찰서,N,,,2023-03-22
유치원,명지꿈자람유치원,부산광역시 강서구 명지국제8로 199 (명지동) 명지꿈자람유치원,부산광역시 강서구 명지동 1760-4,35.09950189,128.9150379,부산광역시 강서구청,부산강서경찰서,N,,24,2023-03-22
유치원,명지가온유치원,부산광역시 강서구 명지오션시티6로 6 (명지동) 명지가온유치원,부산광역시 강서구 명지동 3242-2,35.08025363,128.9084057,부산광역시 강서구청,부산강서경찰서,Y,2,16,2023-03-22
초등학교,명문초등학교,부산광역시 강서구 명지국제8로 195 (명지동) 명문초등학교,부산광역시 강서구 명지동 1793-10,35.0993360094,128.9139609538,부산광역시 강서구청,부산강서경찰서,N,,24,2023-03-22
초등학교,초량초등학교,부산광역시 동구 초량상로 49,,35.11571293,129.0363333,부산광역시 동구청,초량지구대,Y,4,,2022-06-01
초등학교,성남초등학교,부산광역시 동구 범일로53번길 14,,35.13519334,129.058478,부산광역시 동구청,자성대파출소,Y,3,,2022-06-01
초등학교,범일초등학교,부산광역시 동구 증산서로 55,,35.13957116,129.0496534,부산광역시 동구청,수성지구대,Y,2,,2022-06-01
초등학교,수정초등학교,부산광역시 동구 진성로 29,,35.13126498,129.0467291,부산광역시 동구청,수성지구대,Y,4,,2022-06-01
초등학교,수성초등학교,부산광역시 동구 망양로 807,,35.13455159,129.042761,부산광역시 동구청,수성지구대,Y,5,,2022-06-01
외국인학교,부산화교소학교,부산광역시 동구 대영로239번길 43,,35.11412616,129.037478,부산공역시 동구청,초량지구대,Y,2,,2022-06-01
유치원,소화데레사유치원,부산광역시 동구 범곡남로 5,,35.13805619,129.055889,부산광역시 동구청,좌천파출소,Y,1,,2022-06-01
유치원,일신유치원,부산광역시 동구 정공단로 17,,35.13467511,129.053374,부산광역시 동구청,좌천파출소,Y,5,,2022-06-01
유치원,한림유치원,부산광역시 동구 홍곡남로 3,,35.124173,129.0395579,부산광역시 동구청,초량지구대,Y,0,,2022-06-01
유치원,성남초등병설유치원,부산광역시 동구 범일로53번길 14,,35.13519334,129.0584732,부산광역시 동구청,자성대파출소,Y,3,,2022-06-01
유치원,동일중앙초등병설유치원,부산광역시 동구 구봉로 46,,35.12451542,129.0367718,부산광역시 동구청,초량지구대,Y,5,,2022-06-01
유치원,수성초등병설유치원,부산광역시 동구 망양로 807,,35.13455159,129.0427218,부산광역시 동구청,수성지구대,Y,5,,2022-06-01
유치원,묘음유치원,부산광역시 동구 구봉로 63,,35.12501873,129.0355646,부산광역시 동구청,초량지구대,Y,1,,2022-06-01
어린이집,묘음예능어린이집,부산광역시 동구 구봉로 63,,35.12501873,129.0355625,부산광역시 동구청,초량지구대,Y,1,,2022-06-01
어린이집,수정어린이집,부산광역시 동구 수정공원로129번길 10,,35.136231,129.0430177,부산광역시 동구청,수성지구대,Y,4,,2022-06-01
어린이집,범일초등병설유치원,부산광역시 동구 증산서로 55,,35.13957116,129.0496534,부산광역시 동구청,수성지구대,Y,2,,2022-06-01
어린이집,수정삼성어린이집,부산광역시 동구 수정중로 33,,35.13134528,129.0449629,부산광역시 동구청,수성지구대,Y,4,,2022-06-01
초등학교,동일중앙초등학교,부산광역시 동구 구봉로 46,,35.12451542,129.0367718,부산광역시 동구청,초량지구대,Y,5,,2022-06-01
초등학교,가동초등학교,부산광역시 기장군 정관읍 정관5로 100,부산광역시 기장군 정관읍 용수리 1305,35.32689908,129.178585,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
어린이집,고리원자력본부 한빛어린이집,부산광역시 기장군 장안읍 천산로28,부산광역시 기장군 장안읍 길천리 310-3,35.33055564,129.2826477,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
초등학교,교리초등학교,부산광역시 기장군 기장읍 차성로 427,부산광역시 기장군 기장읍 교리 241-2,35.25506584,129.216719,부산광역시 기장군,기장경찰서,Y,15,,2023-08-03
어린이집,기장어린이집,부산광역시 기장군 기장읍 청강로57번길15,부산광역시 기장군 기장읍 청강리 117-21,35.2377172,129.2198799,부산광역시 기장군,기장경찰서,Y,12,,2023-08-03
초등학교,기장초등학교,부산광역시 기장군 기장읍 읍내로77번길 7,부산광역시 기장군 기장읍 동부리 320,35.24556634,129.2128749,부산광역시 기장군,기장경찰서,Y,26,,2023-08-03
유치원,기장초등학교병설유치원,부산광역시 기장군 기장읍 읍내로 75,부산광역시 기장군 기장읍 동부리 306-10,35.245419,129.2125717,부산광역시 기장군,기장경찰서,Y,26,,2023-08-03
초등학교,내리초등학교,부산광역시 기장군 기장읍 소정안길 50,부산광역시 기장군 기장읍 내리 772,35.20576309,129.2055052,부산광역시 기장군,기장경찰서,Y,7,,2023-08-03
유치원,녹원유치원,부산광역시 기장군 기장읍 석산1길 69-1,부산광역시 기장군 기장읍 석산리 241-3,35.20081212,129.2103555,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
유치원,달산유치원,부산광역시 기장군 정관읍 정관로 674,부산광역시 기장군 정관읍 달산리 1204,35.31928499,129.186736,부산광역시 기장군,기장경찰서,Y,8,,2023-08-03
초등학교,달산초등학교,부산광역시 기장군 정관읍 정관로 674,부산광역시 기장군 정관읍 달산리 1204,35.31928499,129.186736,부산광역시 기장군,기장경찰서,Y,8,,2023-08-03
유치원,용암병설유치원,부산광역시 기장군 기장읍 기장해안로 577,부산광역시 기장군 기장읍 대변리 444,35.22530838,129.2268644,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
초등학교,용암초등학교,부산광역시 기장군 기장읍 기장해안로 577,부산광역시 기장군 기장읍 대변리 444,35.22530838,129.226893,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
초등학교,대청초등학교,부산광역시 기장군 기장읍 차성서로 31,부산광역시 기장군 기장읍 대라리 226,35.23550269,129.2099128,부산광역시 기장군,기장경찰서,Y,12,,2023-08-03
초등학교,모전초등학교,부산광역시 기장군 정관읍 정관1로 17,부산광역시 기장군 정관읍 모전리 719,35.33968544,129.1623355,부산광역시 기장군,기장경찰서,Y,6,,2023-08-03
유치원,모전초등학교병설유치원,부산광역시 기장군 정관읍 정관1로 17,부산광역시 기장군 정관읍 모전리 719,35.33968544,129.1623355,부산광역시 기장군,기장경찰서,Y,6,,2023-08-03
초등학교,방곡초등학교,부산광역시 기장군 정관읍 정관덕산길 61,부산광역시 기장군 정관읍 방곡리 412,35.32292944,129.186724,부산광역시 기장군,기장경찰서,Y,11,,2023-08-03
유치원,버클리유치원,부산광역시 기장군 정관읍 정관상곡1길 34,부산광역시 기장군 정관읍 매학리 466,35.31899474,129.1681596,부산광역시 기장군,기장경찰서,Y,2,,2023-08-03
외국인학교,부산국제외국인학교,부산광역시 기장군 기장읍 기장대로 50,부산광역시 기장군 기장읍 내리 798,35.20075459,129.2071878,부산광역시 기장군,기장경찰서,N,0,,2023-08-03
특수학교,부산해마루학교,부산광역시 기장군 정관읍 모전로 23,부산광역시 기장군 정관읍 모전리 678,35.34081003,129.1661141,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
유치원,사랑나무유치원(구.해오름),부산광역시 기장군 기장읍 대청로14번길 3,부산광역시 기장군 기장읍 대라리 164-15,35.237615,129.211988,부산광역시 기장군,기장경찰서,Y,19,,2023-08-03
어린이집,산새소리어린이집(구.롯데동산),부산광역시 기장군 기장읍 차성남로1-4,부산광역시 기장군 기장읍 대라리 923,35.24149724,129.208318,부산광역시 기장군,기장경찰서,Y,18,,2023-08-03
유치원,산새소리유치원,부산광역시 기장군 기장읍 차성남로 1-4,부산광역시 기장군 기장읍 대라리 923,35.24149724,129.208318,부산광역시 기장군,기장경찰서,Y,17,,2023-08-03
어린이집,성우어린이집(구.육영),부산광역시 기장군 일광면 이화로47-10,부산광역시 기장군 일광면 이천리 755-2,35.26948168,129.2323099,부산광역시 기장군,기장경찰서,Y,5,,2023-08-03
유치원,성우유치원,부산광역시 기장군 장안읍 대룡2길45,부산광역시 기장군 기장읍 청강리 18-2,35.37426077,129.263181,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
특수학교,성우학교,부산광역시 기장군 장안읍 대룡2길 45,부산광역시 기장군 장안읍 명례리 133-1,35.37426077,129.263163,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
유치원,세화유치원,부산광역시 기장군 기장읍 기장대로 563,부산광역시 기장군 기장읍 청강리 18-2,35.24534842,129.2204395,부산광역시 기장군,기장경찰서,Y,5,,2023-08-03
어린이집,소망어린이집,부산광역시 기장군 기장읍 배산로 60,부산광역시 기장군 기장읍 서부리 450,35.24960271,129.211719,부산광역시 기장군,기장경찰서,Y,6,,2023-08-03
유치원,숲속원광유치원,부산광역시 기장군 정관읍 곰내길 654-125,부산광역시 기장군 정관읍 달산리 934-28,35.31051099,129.1735765,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
초등학교,신정초등학교,부산광역시 기장군 정관읍 정관로 460,부산광역시 기장군 정관읍 용수리 1358,35.32865722,129.167652,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
초등학교,신진초등학교,부산광역시 기장군 철마면 고촌로28번길 10,부산광역시 기장군 철마면 고촌리 655,35.24092086,129.1714623,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
유치원,신진초등학교병설유치원,부산광역시 기장군 철마면 고촌로28번길 10,부산광역시 기장군 철마면 고촌리 655,35.24092086,129.1714623,부산광역시 기장군,기장경찰서,Y,4,,2023-08-03
어린이집,엔젤어린이집,부산광역시 기장군 기장읍 차성서로 42,부산광역시 기장군 기장읍 대라리 160-9,35.237074,129.210457,부산광역시 기장군,기장경찰서,Y,15,,2023-08-03
초등학교,월내초등학교,부산광역시 기장군 장안읍 길천2길 25,부산광역시 기장군 장안읍 길천리 191-1,35.32806456,129.2824809,부산광역시 기장군,기장경찰서,Y,9,,2023-08-03
유치원,월내초등학교병설유치원,부산광역시 기장군 장안읍 길천2길 25,부산광역시 기장군 장안읍 길천리 191-1,35.32806456,129.2824809,부산광역시 기장군,기장경찰서,Y,9,,2023-08-03
초등학교,월평초등학교,부산광역시 기장군 정관읍 월평1길 21,부산광역시 기장군 정관읍 월평리 125-2,35.35969505,129.1383592,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
유치원,월평초등학교병설유치원,부산광역시 기장군 정관읍 월평1길 21,부산광역시 기장군 정관읍 월평리 125-2,35.35969505,129.1383592,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
초등학교,일광초등학교,부산광역시 기장군 일광면 해빛로 46,부산광역시 기장군 일광면 삼성리 774,35.26821044,129.2230225,부산광역시 기장군,기장경찰서,Y,2,,2023-08-03
유치원,일광유치원,부산광역시 기장군 일광면 해빛로 42,부산광역시 기장군 일광면 삼성리 776,35.26770528,129.2236935,부산광역시 기장군,기장경찰서,Y,2,,2023-08-03
어린이집,장안어린이집,부산광역시 기장군 장안읍 해맞이로167,부산광역시 기장군 장안읍 임랑리 110-3,35.317128,129.258986,부산광역시 기장군,기장경찰서,Y,7,,2023-08-03
초등학교,장안초등학교,부산광역시 기장군 장안읍 좌천로 13-66,부산광역시 기장군 장안읍 좌천리 115,35.31195211,129.2395584,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
유치원,장안초등학교병설유치원,부산광역시 기장군 장안읍 좌천로 13-66,부산광역시 기장군 장안읍 좌천리 115,35.31195211,129.2395584,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
어린이집,전원어린이집,부산광역시 기장군 기장읍 차성로365번길75,부산광역시 기장군 기장읍 교리 162,35.255537,129.2132298,부산광역시 기장군,기장경찰서,Y,7,,2023-08-03
어린이집,정관5어린이집,부산광역시 기장군 정관읍 정관중앙로 110,부산광역시 기장군 정관읍 방곡리 442,35.32633378,129.1822247,부산광역시 기장군,기장경찰서,Y,3,,2023-08-03
유치원,정관무지개유치원,부산광역시 기장군 정관읍 정관5로 127,부산광역시 기장군 정관읍 용수리 210-1,35.32960716,129.1782003,부산광역시 기장군,기장경찰서,Y,1,,2023-08-03
